id,answer
009145,ㄉㄨㄟˋ ㄩˊ ㄩˇ ㄧㄥˋ ㄘㄞˇ ㄦˇ ㄉㄜ˙ ㄏㄨㄟ ㄧㄣ ㄊㄚ ㄏㄣˊ ㄧㄡˇ ㄗˋ ㄒㄧㄣˋ ㄉㄜ˙ ㄕㄨㄛ ㄐㄧㄝˊ ㄏㄨㄣ ㄐㄧㄡˋ ㄕˋ ㄧˊ ㄅㄟˋ ㄗ˙ ㄉㄜ˙ ㄕˋ
009146,ㄢˇ ㄇㄣ˙ ㄙㄢ ㄋㄧㄢˊ ㄉㄚˋ ㄒㄩㄜˊ ㄐㄧㄥˋ ㄙㄨㄢˋ ㄕㄨˋ ㄒㄩㄜˊ ㄊㄧˊ ㄌㄜ˙
009147,ㄒㄧㄢˋ ㄗㄞˋ ㄌㄧㄢˊ ㄐㄧ ㄑㄧˋ ㄖㄣˊ ㄧㄝˇ ㄧㄠˋ ㄅㄟˋ ㄘㄨㄟ ㄏㄨㄣ ㄌㄜ˙ ㄇㄚ˙
009148,ㄍㄤ ㄋㄨㄥˋ ㄌㄜ˙ ㄍㄜˋ ㄈㄟ ㄔㄤˊ ㄏㄠˇ ㄔ ㄉㄜ˙ ㄖㄡˋ ㄅㄠ ㄗ˙
009149,ㄓㄜˋ ㄓㄨㄥˇ ㄉㄢˋ ㄐㄧㄥ ㄕㄡˋ ㄆㄚˋ ㄉㄜ˙ ㄖˋ ㄗ˙ ㄏㄜˊ ㄕˊ ㄌㄧㄠˇ
009150,ㄗㄨㄟˋ ㄏㄡˋ ㄏㄞˊ ㄧㄠˋ ㄐㄧㄥ ㄍㄨㄛˋ ㄕㄨㄚ ㄒㄧˇ ㄘㄞˊ ㄋㄥˊ ㄆㄥ ㄖㄣˋ
009151,ㄉㄤ ㄖㄢˊ ㄕˋ ㄇㄤˊ ㄓㄜˋ ㄒㄩㄜˊ ㄒㄧˊ ㄅㄧㄢˋ ㄉㄜ˙ ㄍㄥˋ ㄅㄤˋ ㄌㄡ˙
009152,ㄊㄚ ㄕˋ ㄌㄧˇ ㄅㄧㄢ ㄉㄜ˙ ㄨ ㄨㄛˇ ㄕˋ ㄨㄞˋ ㄅㄧㄢ ㄉㄜ˙ ㄕㄚ ㄈㄚ
009153,ㄓㄥˋ ㄏㄠˇ ㄑㄩ ㄨㄟˋ ㄌㄧˇ ㄉㄜ˙ ㄧˊ ㄍㄜ˙ ㄉㄟˋ ㄅㄨˋ ㄎㄢ ㄨˊ ㄧㄠˋ ㄖㄣˊ ㄌㄧㄣˊ ㄈㄨˋ ㄖㄨㄥˊ ㄕㄥ ㄅㄧㄢ ㄐㄧˋ ㄅㄧㄥˋ ㄐㄩˇ ㄐㄧㄚ ㄅㄢ ㄑㄧㄢ
009154,ㄉㄠˋ ㄏㄨㄣˊ ㄔㄨㄣ ㄕㄡˇ ㄒㄧㄢ ㄍㄢˇ ㄕㄨㄛ ㄉㄠˋ ㄉㄜ˙ ㄕˋ ㄏㄨㄣˊ ㄔㄨㄣ ㄧㄢˊ ㄉㄜ˙ ㄋㄚˋ ㄈㄣˋ ㄗˋ ㄏㄠˊ ㄍㄢˇ ㄕˇ ㄇㄧㄥˋ ㄍㄢˇ
009155,ㄓㄜˋ ㄐㄧㄡˋ ㄧˋ ㄨㄟˋ ㄓㄜ˙ ㄐㄧㄣ ㄏㄡˋ ㄍㄨㄥ ㄇㄧㄣˊ ㄎㄜˊ ㄧˇ ㄅㄨˋ ㄘㄢˊ ㄐㄧㄚ ㄐㄧㄚˋ ㄒㄧㄠˋ ㄆㄟˊ ㄒㄩㄋˋ ㄦˊ ㄓˊ ㄐㄧㄝ ㄌㄨㄛˊ ㄎㄠˇ ㄐㄧㄚˋ ㄓㄠˋ
009156,ㄊㄚ ㄕㄡˇ ㄅㄨˋ ㄉㄜ˙ ㄏㄨㄚ ㄧˋ ㄈㄣ ㄑㄧㄢˊ ㄉㄡ ㄅㄚˇ ㄑㄧㄢˊ ㄗㄢˊ ㄑㄧˇ ㄌㄞˊ ㄍㄟˊ ㄇㄨˇ ㄑㄧㄣ ㄓˋ ㄅㄧㄥˋ
009157,ㄉㄤ ㄖㄢˊ ㄓㄜˋ ㄅㄨˋ ㄋㄥˊ ㄑㄨㄢˊ ㄍㄨㄞˋ ㄓㄤˋ ㄧˋ ㄇㄡˊ ㄓˇ ㄍㄨㄞˋ ㄗˋ ㄐㄧˇ ㄓ ㄕˋ ㄊㄞˋ ㄆㄧㄣˊ ㄈㄚˇ
009158,ㄓㄜˋ ㄐㄩㄜˊ ㄉㄨㄟˋ ㄕˋ ㄕㄡˋ ㄉㄠˋ ㄌㄜ˙ ㄊㄚ ㄆㄞ ㄕㄜˋ ㄉㄜ˙ ㄐㄧㄥ ㄙㄨㄥˇ ㄆㄧㄢ ㄗˇ ㄓㄞˊ ㄉㄜ˙ ㄧㄥˊ ㄒㄧㄤˇ
009159,ㄗㄞˋ ㄈㄨˋ ㄕˋ ㄎㄤ ㄧˇ ㄊㄧㄢ ㄎㄞ ㄏㄨㄟˋ ㄍㄨㄥ ㄓㄤˇ ㄨㄣˋ ㄊㄚ ㄨㄟˋ ㄕㄣˊ ㄇㄜ˙ ㄗㄨㄥˇ ㄕˋ ㄒㄧㄠˋ ㄇㄧ ㄇㄧ ㄉㄜ˙
009160,ㄧㄣ ㄨㄟˋ ㄏㄨㄥˊ ㄈㄢ ㄑㄧㄝˊ ㄨㄞˋ ㄇㄧㄢˋ ㄕˋ ㄏㄨㄥˊ ㄉㄜ˙ ㄖㄣˊ ㄏㄡˋ ㄑㄧˊ ㄕˋ ㄈㄢ ㄑㄧㄢˊ ㄌㄧˇ ㄇㄧㄢˋ ㄧㄝˇ ㄕˋ ㄏㄨㄥˇ ㄉㄜ˙
009161,ㄔㄢˊ ㄕ ㄋㄚˊ ㄔㄨˋ ㄌㄜ˙ ㄧˊ ㄍㄜ˙ ㄔㄚ ㄗ˙ ㄕㄣˊ ㄇㄜ˙ ㄧㄝˇ ㄅㄨˋ ㄕㄨㄛ ㄋㄧㄢˊ ㄑㄧㄥ ㄖㄣˊ ㄏㄨㄤˇ ㄖㄢˊ ㄉㄚˋ ㄨˋ
009162,ㄐㄧㄣ ㄨㄢˊ ㄋㄧˇ ㄗㄞˋ ㄓㄜˋ ㄧㄤ˙ ㄕㄨㄟˋ ㄕㄚ ㄈㄚ ㄑㄩˋ
009163,ㄕㄜˋ ㄗㄞˋ ㄏㄜˊ ㄉㄠˋ ㄓㄨㄥ ㄧㄤ ㄉㄜ˙ ㄕㄞˋ ㄒㄧ ㄉㄧㄢˇ
009164,ㄅㄨˋ ㄈㄚ ㄉㄧㄠˇ ㄧˋ ㄐㄧㄢˋ ㄐㄧㄣˊ ㄅㄧㄠˇ ㄕˋ ㄓ ㄔˊ
009165,ㄊㄚ ㄍㄤ ㄘㄞˊ ㄏㄞˊ ㄒㄧㄥˋ ㄗㄞˋ ㄌㄜˋ ㄏㄨㄛˋ ㄒㄧㄢˋ ㄗㄞˋ ㄗˋ ㄐㄧˊ ㄩㄝˇ ㄗㄠ ㄉㄠˋ ㄊㄨㄥˊ ㄧㄤˋ ㄅㄨˇ ㄒㄧㄥˋ ㄅㄣ˙ ㄇㄧㄥˋ ㄩㄥˋ ㄌㄜ˙
009166,ㄏㄣˇ ㄎㄨㄞˋ ㄚ ㄔㄥˊ ㄍㄨㄥ ㄍㄨㄥˇ ㄢ ㄑㄨㄢˊ ㄓㄨㄢ ㄐㄧㄚ ㄐㄩˊ ㄏㄨㄟˋ ㄋㄧㄥˊ ㄆㄞˋ ㄔㄨ ㄙㄨㄛˇ ㄇㄧㄣˊ ㄐㄧㄥˇ ㄐㄧㄡˋ ㄍㄢˇ ㄉㄠˋ ㄌㄜ˙
009167,ㄓㄠˋ ㄆㄧㄢˋ ㄓㄨㄥ ㄌㄧˇ ㄏㄨㄥˊ ㄐㄧ ㄏㄜˇ ㄓㄤ ㄍㄣ ㄕㄨㄛˋ ㄌㄧㄤˇ ㄖㄣˊ ㄓㄢˋ ㄗㄞˋ ㄓㄨㄥ ㄐㄧㄢ ㄗㄨㄛˋ ㄎㄜˇ ㄞˋ ㄌㄧㄝˊ ㄗㄨㄟˇ ㄓㄨㄤˋ
009168,ㄅㄨˋ ㄕㄠˇ ㄨㄟˋ ㄍㄨㄢ ㄓㄜˋ ㄏㄠˇ ㄧㄢˊ ㄒㄧㄤ ㄑㄨㄢˋ ㄒㄧㄠˇ ㄏㄨㄛˇ ㄅㄨˊ ㄉㄢˋ ㄅㄨˋ ㄊㄧㄥ ㄗㄨㄟˊ ㄌㄧˇ ㄏㄞˊ ㄇㄚˋ ㄇㄚˇ ㄌㄧˋ ㄌㄧㄝˋ
009169,ㄩˇ ㄨˊ ㄌㄨㄣˊ ㄘˋ ㄕㄨㄛ ㄔㄨ ㄒㄧㄠˇ ㄌㄧˋ ㄘㄢˊ ㄙˇ ㄒㄧㄠ ㄒㄧ˙ ㄙㄨㄟˊ ㄐㄧˊ ㄒㄧㄤˋ ㄙㄨㄥ ㄊㄠˊ ㄒㄧㄢˋ ㄍㄨㄥ ㄢ ㄐㄩˊ ㄅㄠˋ ㄐㄧㄥˇ
009170,ㄋㄚˋ ㄊㄧㄢ ㄕˋ ㄧˋ ㄋㄧㄢˊ ㄧˊ ㄉㄨˋ ㄉㄜ˙ ㄍㄠ ㄎㄠˇ ㄕㄤˋ ㄨˊ ㄎㄠˇ ㄨㄢˊ ㄏㄡˋ ㄒㄧㄠˇ ㄇㄧㄥˊ ㄕㄨㄛ ㄎㄠˇ ㄉㄜ˙ ㄈㄟ ㄔㄤˊ ㄌㄢˋ
009171,ㄅㄨˋ ㄍㄨㄢˇ ㄒㄧㄢˋ ㄕˊ ㄉㄨㄛ ㄇㄛˋ ㄈㄢˊ ㄈㄨˋ ㄏㄜˊ ㄖㄨㄥˇ ㄇㄣˋ ㄊㄚ ㄉㄨㄛ ㄧㄠˋ ㄕˊ ㄔㄤˊ ㄑㄩˋ ㄨㄤˇ ㄌㄧˋ ㄧˇ ㄍㄜ˙ ㄕˋ ㄐㄧㄝˋ
009172,ㄩˊ ㄘˇ ㄊㄨㄥˊ ㄕˊ ㄒㄧㄠ ㄕㄡˋ ㄏㄨㄟˊ ㄋㄨㄢˇ ㄕˋ ㄈㄤˊ ㄑㄧˇ ㄉㄜ˙ ㄗ ㄐㄧㄣ ㄧㄚˋ ㄌㄧˋ ㄉㄜˊ ㄉㄠˋ ㄐㄧˊ ㄉㄚˋ ㄏㄨㄢˊ ㄐㄧㄝˇ
009173,ㄓㄨㄢˇ ㄋㄧㄢˋ ㄒㄧㄤˇ ㄓㄜˋ ㄓㄨㄥˇ ㄒㄧㄤˊ ㄈㄚˇ ㄅㄨˋ ㄇㄧㄢˇ ㄆㄧㄢ ㄐㄧ ㄕㄤˋ ㄏㄞˇ ㄉㄜ˙ ㄐㄧㄠˋ ㄩˋ ㄅㄨˊ ㄉㄞˋ ㄅㄧㄠˇ ㄓㄨㄥ ㄍㄨㄛˊ ㄉㄜ˙
009174,ㄧㄤˇ ㄇㄧˋ ㄉㄤ ㄓㄜˋ ㄨˊ ㄎㄨㄟˋ ㄉㄜ˙ ㄖㄣˊ ㄑㄧˋ ㄋㄩˇ ㄒㄧㄥ ㄘㄨㄢ ㄏㄨㄥˊ ㄙㄨˋ ㄉㄨˋ ㄏㄜˊ ㄉㄚˇ ㄐㄧㄣ ㄇㄧㄢˋ ㄋㄢˊ ㄧ ㄑㄧˇ ㄐㄧˊ
009175,ㄉㄧˊ ㄈㄨˋ ㄕㄨㄢ ㄉㄤˋ ㄐㄧˊ ㄐㄧㄡˋ ㄓㄠˇ ㄉㄠˋ ㄌㄜ˙ ㄊㄨㄥˊ ㄘㄨㄣ ㄉㄜ˙ ㄍㄨㄤ ㄍㄨㄣˋ ㄏㄢˋ ㄈㄥˊ ㄇㄡˇ ㄈㄥˊ ㄇㄡˊ ㄅㄧㄠˇ ㄕˋ ㄊㄨㄥˊ ㄧˋ
009176,ㄇㄧㄢˋ ㄉㄨㄟˋ ㄩˋ ㄇㄧˇ ㄉㄜ˙ ㄖㄜˋ ㄑㄧㄥˊ ㄙˋ ㄏㄨ ㄧㄡˇ ㄒㄧㄝ ㄆㄧˊ ㄅㄟˋ ㄉㄜ˙ ㄌㄧˊ ㄩˇ ㄔㄨㄣ ㄅㄧㄠˇ ㄑㄧㄥˊ ㄧˋ ㄓˊ ㄧㄡˇ ㄒㄧㄝ ㄇㄨˋ ㄋㄜˋ
009177,ㄇㄨˋ ㄑㄧㄢˊ ㄓㄡ ㄅㄧㄢ ㄍㄜˋ ㄕㄥˇ ㄕˋ ㄉㄜ˙ ㄔㄤˊ ㄊㄨˊ ㄔㄜ ㄓㄢˋ ㄧˇ ㄕˊ ㄒㄧㄥˊ ㄕˊ ㄇㄧㄥˊ ㄍㄡˋ ㄆㄧㄠˋ ㄐㄧㄣˋ ㄓㄢˋ ㄢ ㄑㄧㄢˇ
009178,ㄧㄡˊ ㄩˊ ㄨˊ ㄈㄚˇ ㄐㄧㄣˋ ㄖㄨˋ ㄓˇ ㄏㄨㄟ ㄅㄨˋ ㄊㄚ ㄇㄣ˙ ㄕㄣˋ ㄓˋ ㄏㄜˊ ㄓㄚˋ ㄌㄢ˙ ㄉㄨㄟˋ ㄇㄧㄢˋ ㄉㄜ˙ ㄅㄠˇ ㄢ ㄉㄧㄥˊ ㄑㄧˇ ㄌㄜ˙ ㄋㄧㄡˊ
009179,ㄨㄤˊ ㄧㄡˇ ㄒㄧㄠˊ ㄊㄠˇ ㄧㄢˋ ㄓㄡ ㄕㄨㄛ ㄏㄞˊ ㄏㄠˇ ㄨㄛˇ ㄇㄣ˙ ㄉㄜ˙ ㄇㄟˇ ㄘˋ ㄐㄧㄚˋ ㄑㄧㄝ ㄏㄨㄟˋ ㄌㄞˋ ㄉㄡ ㄏㄨㄟˋ ㄔㄞ ㄒㄧㄚˋ ㄌㄞˊ ㄒㄧˇ ㄧㄡˊ
009180,ㄓㄜˋ ㄘˋ ㄠˋ ㄩㄣˋ ㄍㄨㄥ ㄔㄥˊ ㄐㄧㄢˋ ㄕㄜˋ ㄎㄜˊ ㄧˇ ㄕㄨㄛ ㄕˋ ㄨㄛˇ ㄇㄣ˙ ㄍㄜˋ ㄒㄧㄤˋ ㄏㄨㄢˊ ㄅㄠˇ ㄒㄧㄣ ㄐㄧˋ ㄕㄨˋ ㄧㄥˋ ㄩㄥˋ ㄉㄜ˙ ㄉㄚˋ ㄑㄨㄢˊ
009181,ㄕˋ ㄏㄡˋ ㄓㄤ ㄐㄧㄢˋ ㄅㄟˋ ㄓㄨㄢˇ ㄉㄨㄢˋ ㄧㄡˋ ㄍㄨˊ ㄍㄨˊ ㄐㄧㄥˇ ㄔㄨ ㄍㄨˇ ㄓㄜˊ ㄗㄞˋ ㄧ ㄩㄢˋ ㄐㄧㄣˋ ㄒㄧㄥˊ ㄌㄜ˙ ㄕㄡˇ ㄕㄨˋ ㄓˋ ㄌㄧㄠˇ
009182,ㄋㄧˇ ㄓㄜˋ ㄍㄜˋ ㄩㄝˋ ㄍㄨㄥ ㄗˋ ㄉㄡˋ ㄇㄟˊ ㄕㄤˋ ㄐㄧㄠ ㄋㄧˇ ㄕˋ ㄅㄨˋ ㄕˋ ㄧㄤˊ ㄒㄧㄠˇ ㄙㄢ ㄌㄜ˙
009183,ㄨㄛˇ ㄇㄣ˙ ㄌㄠˇ ㄅㄢ ㄇㄟˊ ㄋㄚˋ ㄇㄜ˙ ㄧㄢˊ ㄏㄞˊ ㄊㄜˋ ㄅㄧㄝˊ ㄏㄠˇ ㄊㄚ ㄏㄨㄟˋ ㄅㄤ ㄋㄧˇ ㄒㄧㄚˋ ㄧˋ ㄒㄧㄝ ㄈㄨˋ ㄧㄡˇ ㄐㄧㄠˋ ㄩˋ ㄧˋ ㄧˋ ㄉㄜ˙ ㄉㄧㄢˋ ㄧㄥˇ
009184,ㄨㄛˇ ㄇㄣ˙ ㄌㄧㄢˊ ㄒㄧˋ ㄏㄠˇ ㄌㄜ˙ ㄌㄚ ㄙㄚˋ ㄋㄚˋ ㄅㄧㄢ ㄧㄡˊ ㄌㄧㄤˇ ㄍㄜ˙ ㄌㄩˊ ㄧㄡˇ ㄏㄨㄟˋ ㄗㄨㄛˋ ㄏㄠˇ ㄐㄧㄝ ㄧㄥˋ
009185,ㄊㄚ ㄉㄥˋ ㄉㄚˋ ㄧㄢˇ ㄐㄧㄥ˙ ㄆㄠˊ ㄒㄧㄠˋ ㄓㄜ˙ ㄈㄚ ㄔㄨ ㄨ ㄨ  ㄨ ㄕㄥ ㄩㄥˋ ㄓㄨㄚˇ ㄗ˙ ㄅㄠˇ ㄏㄨˋ ㄕˊ ㄨˋ
009186,ㄧㄡˇ ㄨㄢˊ ㄇㄟˊ ㄨㄢˊ ㄏㄞˊ ㄓㄜˋ ㄔㄜ ㄋㄜ˙ ㄅㄧㄝˊ ㄖㄨㄛˋ ㄨㄛˇ ㄧㄠˋ ㄔㄨ ㄌㄜ˙ ㄕˋ ㄍㄨˋ ㄗㄣˇ ㄇㄜ˙ ㄅㄢˋ
009187,ㄗㄨㄛˊ ㄗㄠˇ ㄕㄤˋ ㄌㄧㄡˊ ㄓˋ ㄇㄧㄣˇ ㄅㄧㄢˋ ㄒㄧㄢˋ ㄕㄣ ㄌㄧㄣˊ ㄊㄤˊ ㄉㄚˊ ㄉㄧㄢˇ ㄦˊ ㄗ˙ ㄩˇ ㄒㄧˊ ㄈㄨˋ ㄧㄝˇ ㄉㄠˋ ㄔㄤˇ
009188,ㄗㄞˋ ㄒㄧㄣ ㄋㄧㄢˊ ㄉㄜ˙ ㄉㄧ ㄔㄤˇ ㄍㄠ ㄎㄠˇ ㄐㄧㄠˋ ㄌㄧㄤˋ ㄓㄨㄥ ㄎㄠˇ ㄕㄥ ㄐㄧㄤ ㄧㄥˊ ㄌㄞˊ ㄧˋ ㄔㄤˇ ㄏㄢ ㄓㄢˋ
009189,ㄓㄨˋ ㄇㄧㄥˊ ㄉㄜ˙ ㄆㄧㄥ ㄊㄢˊ ㄌㄠˇ ㄐㄧㄤˋ ㄓㄨㄤ ㄗ˙ ㄉㄨㄥˋ ㄕˋ ㄉㄤ ㄋㄩㄢˊ ㄆㄧㄥ ㄆㄤ ㄨㄞˋ ㄐㄧㄠ ㄉㄜ˙ ㄍㄨㄥ ㄔㄣˊ
009190,ㄧㄣˊ ㄏㄞˊ ㄐㄧˋ ㄉㄜ˙ ㄋㄚˋ ㄒㄧㄝ ㄅㄟˋ ㄊㄧㄢˊ ㄔㄨㄢ ㄔㄥ ㄨㄟˊ ㄑㄧㄣ ㄒㄩㄥ ㄉㄧˋ ㄉㄜ˙ ㄈㄤˊ ㄅㄠˋ ㄉㄨㄟˋ ㄩㄢˊ ㄇㄚ˙
009191,ㄔㄨㄥ ㄊㄨ ㄓㄨㄥ ㄑㄧˊ ㄓㄨㄥ ㄧˋ ㄈㄤ ㄉㄜ˙ ㄅㄤ ㄕㄡˇ ㄨˇ ㄐㄧㄤ ㄧˋ ㄇㄧㄥˊ ㄎㄢˋ ㄖㄜˋ ㄋㄠˋ ㄉㄜ˙ ㄕˋ ㄇㄧㄣˊ ㄉㄚˇ ㄕㄤ
009192,ㄉㄢˋ ㄨㄛˇ ㄇㄣ˙ ㄗㄨㄥˇ ㄅㄨˋ ㄋㄥˊ ㄌㄩˇ ㄧㄡˊ ㄉㄜ˙ ㄕˊ ㄏㄡˋ ㄧㄝˇ ㄔㄨㄞˋ ㄍㄜˋ ㄏㄨˋ ㄎㄡˇ ㄅㄨˋ ㄅㄚ˙ ㄊㄞˋ ㄇㄚˇ ㄈㄢˋ ㄌㄜ˙
009193,ㄓㄠˋ ㄆㄧㄢˋ ㄓㄨㄥ ㄌㄧㄥˊ ㄉㄠˇ ㄓㄢˋ ㄗㄞˋ ㄕˊ ㄊㄡˋ ㄧㄣ ㄧㄥˇ ㄒㄧㄚˋ ㄉㄢˋ ㄌㄧㄢˇ ㄕㄤˋ ㄍㄨㄤˋ ㄒㄧㄢˋ ㄖㄥˊ ㄇㄧㄥˊ ㄏㄨㄤˊ ㄏㄨㄤˇ ㄉㄜ˙
009194,ㄐㄧㄝˋ ㄕˊ ㄋㄢˊ ㄐㄧㄥ ㄐㄧㄤ ㄔㄥˊ ㄨㄟˊ ㄑㄨㄢˊ ㄍㄨㄛˊ ㄗㄨㄟˋ ㄉㄚˋ ㄉㄜ˙ ㄅㄟˊ ㄉㄡ ㄔㄢˇ ㄧㄝˊ ㄧㄥˋ ㄧㄡˋ ㄈㄚ ㄓㄢˇ ㄐㄧ ㄉㄧˋ
009195,ㄊㄚ ㄅㄧㄥˋ ㄅㄨˋ ㄓ ㄉㄠˋ ㄧˇ ㄑㄧㄥˊ ㄏㄨㄞˊ ㄩㄣˋ ㄧˋ ㄓˊ ㄧˇ ㄨㄟˊ ㄕˋ ㄓㄤˇ ㄆㄤˋ ㄌㄜ˙
009196,ㄐㄩˋ ㄇㄧㄣˊ ㄐㄧㄥˇ ㄐㄧㄝˋ ㄕㄠˋ ㄑㄧˊ ㄏㄨㄛˇ ㄉㄧˋ ㄉㄧㄢˇ ㄨㄟˋ ㄌㄢˊ ㄎㄠˇ ㄖㄣˊ ㄩㄢˊ ㄌㄧˋ ㄏㄞˋ ㄐㄧㄚ
009197,ㄘㄨㄥˊ ㄉㄧˋ ㄦˋ ㄊㄧㄢ ㄎㄞ ㄕˇ ㄊㄚ ㄊㄧㄢ ㄊㄧㄢ ㄕㄤˋ ㄕㄢ ㄆㄟˊ ㄋㄩˇ ㄦˊ ㄕㄨㄛ ㄏㄨㄢˋ ㄏㄨㄚˋ
009198,ㄓㄜˋ ㄧˋ ㄨㄟˋ ㄓㄜ˙ ㄐㄧㄡˋ ㄙㄨㄢˋ ㄍㄨㄛˊ ㄇㄟˇ ㄉㄧㄢˋ ㄑㄧˋ ㄗㄥ ㄈㄚ ㄏㄨㄛˋ ㄉㄜ˙ ㄊㄨㄥˊ ㄧˋ ㄏㄨㄤˊ ㄐㄧㄚ ㄧㄝˊ ㄧㄡˇ ㄑㄧㄢˊ ㄎㄤˇ ㄍㄨㄛˋ ㄑㄩˋ
009199,ㄔㄨˊ ㄌㄜ˙ ㄓㄤˋ ㄆㄥ˙ ㄒㄧㄠˊ ㄉㄢˇ ㄉㄥˋ ㄩˊ ㄙㄢˇ ㄇㄧㄢˊ ㄠˇ ㄕㄡˇ ㄊㄠˋ ㄧˇ ㄐㄧˊ ㄇㄧㄢˊ ㄇㄠˋ ㄉㄥˇ ㄧㄝˇ ㄉㄡ ㄈㄣ ㄈㄣ ㄕㄤˋ ㄓㄣˋ
009200,ㄓㄜˋ ㄏㄞˊ ㄗ˙ ㄙㄨㄟˊ ㄕㄡˇ ㄘㄨㄥˊ ㄉㄡ ㄌㄧˇ ㄋㄚˊ ㄔㄨ ㄧˋ ㄩㄢˊ ㄑㄧㄢˊ ㄕㄨㄛ ㄨㄛˇ ㄍㄟˊ ㄋㄧˇ ㄧˋ ㄩㄢˊ ㄑㄧㄢˊ ㄋㄧˇ ㄗㄞˋ ㄧㄠˋ ㄨㄛˇ ㄎㄢˋ ㄏㄨㄚˋ ㄒㄧㄥˊ ㄇㄚ˙
009201,ㄦˊ ㄑㄧㄝˇ ㄅㄤˋ ㄇㄧㄥˊ ㄉㄨㄥˋ ㄗㄨㄛˋ ㄧㄠˋ ㄎㄨㄞˋ ㄧˋ ㄉㄧㄢˇ ㄉㄜ˙ ㄓㄜˋ ㄍㄜ˙ ㄅㄢ ㄏㄣˇ ㄉㄨㄛ ㄖㄣˊ ㄅㄠˋ ㄉㄜ˙
009202,ㄨㄤˊ ㄔㄠˊ ㄓㄨˋ ㄔㄨㄣˊ ㄆㄨˇ ㄉㄜ˙ ㄐㄧㄣˋ ㄏㄨ ㄇㄨˋ ㄇㄜˋ ㄑㄧㄥˊ ㄈㄢˋ ㄉㄜ˙ ㄗㄨˊ ㄅㄨˋ ㄔㄨ ㄏㄨˋ
009203,ㄈㄚ ㄙㄨㄥˋ ㄨㄢˊ ㄅㄧˋ ㄏㄡˋ ㄗˇ ㄒㄧˋ ㄉㄨˊ ㄌㄜ˙ ㄧˋ ㄅㄧㄢˋ ㄍㄢˇ ㄐㄩㄜˊ ㄇㄧㄥˊ ㄋㄧㄢˊ ㄨㄛˊ ㄎㄜˇ ㄋㄥˊ ㄧㄡˋ ㄧㄠˋ ㄧˊ ㄍㄜˋ ㄖㄣˊ ㄍㄨㄛˋ ㄑㄧㄥˊ ㄖㄣˊ ㄐㄧㄝˊ ㄌㄜ˙
009204,ㄧㄠˋ ㄏㄨㄟˊ ㄉㄚˇ ㄓㄜˋ ㄍㄜ˙ ㄨㄣˋ ㄐㄧˇ ㄕㄡˇ ㄒㄧㄢ ㄅㄧˋ ㄑㄩˋ ㄋㄨㄥˋ ㄑㄧㄥ ㄔㄨˇ ㄆㄧㄥˊ ㄓㄨㄣˇ ㄐㄧㄝ ㄐㄧㄣ ㄖㄨˋ ㄕˋ ㄍㄢ ㄩˋ ㄉㄜ˙ ㄇㄨˋ ㄉㄧˇ
009205,ㄐㄧㄥ ㄐㄧㄣ ㄍㄠ ㄙㄨˋ ㄗㄨㄟˋ ㄊㄨ ㄔㄨ ㄉㄜ˙ ㄧㄡ ㄕˋ ㄏㄜˊ ㄌㄧㄤˋ ㄉㄧㄢˇ ㄗㄞˋ ㄩˊ ㄓˊ ㄊㄨㄥ ㄊㄧㄢ ㄐㄧㄣ ㄍㄤˇ ㄐㄧˊ ㄓㄨㄤ ㄒㄧㄤ ㄇㄚˇ ㄊㄡˊ
